((aajiz-e ((ar.z-e yak-af;gaa;n
jaam-e vaazh-guu;n
jaam-e zumurrud
jaamah-e a;hraam
jaan-e asad
jahaan-e ;xaraab
jalvah-e ;husn-e ;gayuur
jalvah-e barq-e fanaa
jalvah-e biinish
jalvah-e gul
jalvah-e mauj-e sharaab
jalvah-e tim;saal
jalvah-rezii-e baad-o-bah
jalvah-zaar-e aatish-e doza;x
jamaal-e dil-furoz
jannat-e nigaah
jaraa;hat-e dil
jaraa;hat-e paikaa;n
jauhar-e aa))iinah-e zaanuu
jauhar-e aa))inah
jauhar-e andeshah
jauhar-e bedaad
jauhar-e te;g
javaahir-e :tarf-e kulah
jeb-e ;xayaal
jigar-e la;xt-la;xt
jigar-e tishnah-e aazaar
jigar-tishnah-e faryaad
jigar-tishnah-e naaz
josh-e ashk
josh-e baadah
josh-e bahaar
josh-e giryah
josh-e gul
josh-e junuu;n
josh-e junuun-e ((ishq
josh-e qada;h
josh-e rashk
joshish-e fa.sl-e bahaarii
junbish-e jauhar
junbish-e lab
junuun-e ((ishq
junuun-e naa-rasaa
junuun-e saa;xtah-o-fa.sl-e gul
junuun-e shauq
jur))at-e faryaad
juu-e ;xuu;n
juu-e shiir
juuyaa-e za;xm-e kaarii
juzv-e a((:zam
ka;srat-aaraa))ii-e va;hdat
ka;srat-e ;gam
ka;srat-e na:z:zaarah
kaa;ga;z-e aatish-zadah
kaakul-e sar-kash
kaalbud-e .suurat-e diivaar
kaam-e nihang
kaar-gaah-e hastii
kaasah-e garduu;n
kaav-kaav-e sa;xt-jaaniihaa-e tanhaa))ii
kabaab-e dil-e samandar
kaf-e ;xaak
kaf-e ;xaakistar-o-bulbul
kaf-e ;xas
kaf-e afsos
kaf-e har
kaf-e qaatil
kaf-e sailaab
kafiil-e ((umr-o-asad
kaifiyyat-e shaadii
kamaal-e garmii-e sa((ii-e talaash-e diid
kamand-e shikaar-e a;sar
kamiin-e be-zabaanii
kasb-e rang-e furo;g
kashaakash'haa-e hastii
kashaakash-e ;gam-e pinhaa;n
kashash-e kaaf-e karam
kashmakash-e chaarah-e za;hmat
kashmakash-e naz((
kaukabah-e shahryaar
kinaar-e ba;hr
koh-e :tuur
korii-e dil-o-chashm-e raqiib
kotaahii-e nashv-o-numaa
kotaahii-e qismat
kulfat-e ;xaa:tir
kulfat-e afsurdagii
kungur-e isti;gnaa
kunj-e qafas
kushaad-e ;xaa:tir-e vaa-bastah
kushaad-o-bast-e mizhah
kushtah-e dushman
kushtah-e la((l-e butaa;n
kuu-e dost
kuu-e yaar
la:tmah-e mauj
la;xt-e jigar
la;z;zat-e ;xvaab-e sa;har
la;z;zat-e alam
la;z;zat-e faraa;g
la;z;zat-e resh-e jigar
la;z;zat-e sang
laa))iq-e ta((ziir
laaf-e tamkii;n
laash-e be-kafan
lab-e ((iis;aa
lab-e ;xushk
lab-e afsuus
lab-e baam
lab-e saaqii
lab-tishnah-e taqriir
lakad-kob-e ;havaadi;s
lau;h-e jahaa;n
libaas-e ka((bah
lu:tf-e ;xaa.s
lu:tf-e ;xiraam-e saaqii-o-;zauq-e .sadaa-e chang
lu:tf-e bad-;xuuyaa;n
lu:tf-e jalvah'haa-e ma((aanii
ma((ri.z-e i:zhaar
ma((shuuq-e sho;x-o-((aashiq-e diivaanah
ma((zuulii-e andaaz-o-adaa
ma;hramii-e ;husn
ma;hruum-e jamaal
ma;hruumii-e qismat
ma;hruumii-e tasliim-o-badaa
ma;hshar-e ;xayaal
ma;hsharistaan-e be-qaraarii
ma;hv-e ((ibrat-e anjaam-e gul
ma;hv-e aa))iinah-daarii
ma;hv-e aaraa))ish
ma;hv-e baalish-e kam;xvaab
ma;hv-e maah-e kan((aa;n
ma;hv-e pursish'haa-e pinhaanii
ma;hv-e sipaas-e be-zabaanii
ma;hv-e ta;gaaful
ma;hv-e tamaashaa-e dimaa;g
ma;hv-e tamaashaa-e shikast-e dil
ma;hv-e vafaa
maa))idah-e la;z;zat-e dard
maah-e nau
maah-e shab-e chaar-duham
maana((-e ;zauq-e tamaashaa
maana((-e berab:tii-e shor-e junuu;n
maana((-e dasht-navardii
maana((-e va;hshat-;xiraamiihaa-e lail;aa
maanind-e .sub;h-o-mihr
maanind-e ;xuun-e be-gunah
maanind-e gul
maatam-e yak-shahr
mad;h-e naaz
mah-e ;xvurshiid-jamaal
mah-e na;xshab
mahjuur-e payaam-o-chashm
mai-;xaanah-e jigar
mai-e ((ishrat
mai-e gulfaam
mai-kadah-e be-;xarosh
majaal-e ;xvaab
majbuurii-o-da((vaa-e giriftaarii-e ulfat
majlis-furoz-e ;xalvat-e naamuus
majmuu((ah-e ;xayaal
maktab-e ;gam-e dil
man((-e gustaa;xii
man((-e qadam-bos
man.sab-e sheftagii
maq:ta((-e silsilah-e shauq
maqaam-e tark-e ;hijaab-o-vidaa((-e tamkii;n
maqdam-e sailaab
mar;guub-e but-e mushkil-pasand
mardumak-e diidah
marg-e naagahaa;n
marg-e naagahaanii
marhuun-e ;hinaa
marii.z-e ((ishq
masaa))il-e ta.savvuf
mash;guul-e ;haq
mashhad-e ((aashiq
mashq-e naaz
mashq-e tamaashaa
mast-e :tarab
mast-e mai-e ;zaat
mataa((-e ;xaanah-e zanjiir
mataa((-e burdah
mataa((-e dast-gardaa;n
mataa((-e hunar
mataa((-e su;xan
mauj-e .sabaa
mauj-e ;xiraam-e yaar
mauj-e ;xuu;n
mauj-e aab
mauj-e baadah
mauj-e buu-e gul
mauj-e gul
mauj-e hastii
mauj-e mai
mauj-e mu;hii:t-e be-;xvudii
mauj-e nigah
mauj-e rang
mauj-e saraab-e dasht-e vafaa
mauj-e shafaq
mauj-e sharaab
maujah-e ;xuu;n
maujah-e gul
maujah-e sabzah-e nau-;xez
mausam-e gul
mi;sl-e ;xandah-e qaatil
mi;sl-e ;zarrah
mi;sl-e duud
mi;sl-e gul-e sham((a
mi;sl-e jauhar-e te;g
mi;sl-e naqsh-e mudda((aa-e ;gair
mi;sl-e saayah-e gul
mihr-e garduu;n
mihrbaaniihaa-e dushman
miinaa-e be-sharaab-o-dil-e be-havaa-e gul
miinaa-e mai
min-jumlah-e asbaab-e viiraanii
minnat-e :tiflaa;n
minnat-kash-e davaa
minnat-kash-e gulbaa;ng-e tasallii
miqdaar-e ;hasrat-e dil
mizhah'haa-e daraaz
mizhah-e ;xvaab-naak
mizhah-e yaar
mizhgaan-e ;xuu;n-fishaa;n
mizhgaan-e chashm-e tar
mizhgaan-e sozan
mu((iin-e millat-o-mulk
mu((taqid-e fitnah-e ma;hshar
mu((taqid-e miir
mu.siibat-e naa-saazii-e davaa
mu:trib-e taraanah-e hal-min-maziid
mu;gannii-e aatish-nafas
mu;hii:t-e aab
mu;hii:t-e baadah
mu;hii:t-e giryah-o-lab
mu;htaaj-e ;hinaa
mubtalaa-e aafat-e rashk
muhr-e .sad-na:zar
muhr-e dahaa;n
munkar-e vafaa
muqaabil-o-da((vaa-e ((ishq
mur;g-e asiir
mur;g-e chaman
musarrat-e pai;gaam-e yaar
mushaahadah-e ;haq
musht-e ;xaak
musht-e ;xas
mushtaaq-e la;z;zat'haa-e ;hasrat
muu-e aatish-diidah
muu-e shiishah
muvaa;xa;zah-e roz-e ;hashr
muzhdah-e qatl
muzhdah-e vi.saal
na.siir-e daulat-o-dii;n
na:z:zaarah-e jamaal
na:zaarah-e nargis
na:zar'haa-e tez
na:zar-gaah-e ;hayaa
na;gmah'haa-e ;gam
na;gmah-e shaadii
na;zr-e dil-farebii-e ((unvaa;n
na;zr-e imti;haa;n
na;zr-e karam
naa-kaamii-e nigaah
naa-tamaamii-e nafas-e shu((lah-baar
naa-tavaanii-e sham((a
naaf-e ;gazaal
naaf-e zamiin
naalah'haa-e bulbul-e zaar
naalah'haa-e zaar
naalah-e bulbul
naalah-e dil
naalah-e lab-e ;xuunii;n-navaa-e gul
naalah-e mur;g-e sa;har
naam-e ;xudaa
naamah-e dildaar
naamuus-e paimaan-e mu;habbat
naavuk-e naaz
naaz-e bistar
naaz-e giraa;n-maayagii-e ashk
naaz-e muflisaa;n
naazish-e ayyaam-e ;xaakistar-nishiinii
naazish-e ham-naamii-e chashm-e ;xuubaa;n
nab.z-e ;xas
nab.z-e biimaar-e vafaa
nab.z-e jigar
nab.z-e parii
nabard-e ((ishq
nadiim-e dost
nafas-e ((i:tr-saa-e gul
nafas-e be-a;sar
nafas-e jaa;n-gudaaz
nafas-e qais
nagiin-e naam-e shaahid
nairang-e betaabii
nairang-e na:zar
nak'hat-e gul
nam-e shabnam
namak-paash-e ;xaraash-e dil
nang-e baal-o-par
nang-e pairaahan
nang-e piirii
nang-e siinah
nang-e sijdah
nang-e vujuud
naqaab-e ;xaak
naqd-e daa;g-e dil
naqqaash-e yak
naqsh-e mu;habbat
naqsh-e naaz-e but-e :tannaaz
naqsh-e pa-e mor
naqsh-e paa
naqsh-e qadam
naqsh-e suvaidaa
naqsh-e vafaa
naqsh-o-nigaar-e :taaq-e nisyaa;n
nashaa:t-e ((ishq
nashaa:t-e daa;g-e ;gam-e ((ishq
nashshah-e fikr-e su;xan
nashshah-e rang
nasiim-e mi.sr
nau-aamoz-e fanaa
nau-bahaar-e naaz
nau;hah-e ;gam
naumiidii-e jaaved
navaa-e jigar-;xaraash
navaa-e mur;g-e giriftaar
navaa-e sarosh
navaa-sanj-e fi;gaa;n
navaa-sanjaan-e gulshan
navaahaa-e raaz
navaazish'haa-e be-jaa
naved-e amn
naved-e maqdam-e yaar
nigaah-e ((ajz
nigaah-e ;gala:t-andaaz
nigaah-e aashnaa
nigaah-e be-;hijaab-e naaz
nigaah-e be-mu;haabaa
nigaah-e garm
nigaah-e gul-chii;n
nigaah-e naaz
nigaah-e shauq
nigah-e chashm-e surmah-saa
nigah-e diidah-e ta.sviir
nigah-e garm
nigah-e naaz
nigah-e surmah-saa
niiruu-e tan
niko-naamii-e farhaad
nishaa:t-e aamad-e fa.sl-e bahaarii
nishaa:t-e bahaar
nishaa:t-e kaar
nishaan-e jigar-e so;xtah
nisyah-o-naqd-e do-((aalam
niyaam-e pardah-e za;xm-e jigar
niyaaz-e ;hasrat-e diidaar
numuud-e .suvar
nus;xah-e marham
nuur-e .sub;h
nuur-ul-((ain-e daaman
pa))-e taufiir-e dard
paa-bastagii-e rasm-o-rah-e ((aam
paa-e :taa))uus
paa-e ;sabaat
paa-e ;xum
paa-e afgaar
paa-e gul
paa-e su;xan
paaband-e nai
paadaash-e ((amal
paarah'haa-e dil
paarah-e dil
paarah-e jigar
paas-e be-raunaqii-e diidah
paas-e dard
paas-e naamuus-e vafaa
paasu;x-e maktuub
pahluu-e andeshah
pai;gaam-e zabaanii
paikar-e ((ushshaaq
paikar-e ta.sviir
paimaan-e vafaa
paimaanah-e .sahbaa
par-e parvaanah
par-fishaanii-e sham((a
parastaarii-e vahm
pardah-daar-e raaz-e ((ishq
pardah-e ((amaarii
pardah-e saaz
pardah-e tabassum-e pinhaa;n
pardah-sanj-e zamzamah-e al-amaa;n
pareshaanii-e ;xaa:tir
partav-e ;xvur
partav-e ;xvurshiid
partav-e ;xvurshiid-e jahaa;n-taab
partav-e mahtaab
partav-e naqsh-e ;xayaal-e yaar
parvaaz-e shauq-e naaz
payaam-e va((dah-e diidaar-e dost
pech-o-taab-e havas
pesh-e na:zar
piir-e kan((aa;n
punbah-e baalish
punbah-e miinaa
pursish-e :tarz-e dil-barii
pursish-e ;haal
pursish-e jaraa;hat-e dil
pusht-e chashm
pusht-e dast-e ((ajz
pusht-garmii-e aa))iinah
pusht-garmii-e taab-o-tuvaa;n
qa:t((-e na:zar
qa:t((-e rah-e i.z:tiraab
qa:trah-e ;xuu;n
qa:trah-e mai
qa:trah-e shabnam
qa;h:t-e ;gam-e ulfat
qaa:ta((-e a((maar
qad-e dil-kash
qad-e yaar
qadd-e aadam
qadr-e :zarf
qadr-e ;hasrat-e dil
qadr-e la;z;zat-e aazaar
qadr-e lab-o-dandaa;n
qadr-e sang-e sar-e rah
qadr-e shauq
qafaa-e gul
qafas-e mur;g-e giriftaar
qafas-e rang
qaid-e ;hayaat-o-band-e ;gam
qaid-e hastii
qalam-e sar-navisht
qaul-e ;hu.zuur
qaul-e naasi;x
qiblah-e ;haajaat
qiblah-e maq.sad-e nigaah-e niyaaz
qimaar-;xaanah-e ((ishq
qudrat-e ;haq
qulzum-e .sar.sar
qulzum-e ;xuu;n
ra((naa))ii-e ;xayaal
ra;xsh-e ((umr
raah-e kuu-e yaar
raah-e su;xan
raah-o-rasm-e yaarii
raaz'haa-e siinah-gudaaz
raaz-e ma((shuuq
raaz-e maktuub
raaz-e nihaa;n
rab:t-e nihaanii
radd-e qada;h
radiif-e shi((r
raftaar-e ((umr
raftah-e raftaar-e dost
rafuu-e za;xm
rag-e gardan
rag-e har
rag-e jaa;n
rag-e lail;aa
rag-e sang
rag-e taak
rah-e pursish
rah-e vaadii-e ;xayaal
rah-o-rasm-e ;savaab
rahbar-e qa:trah
rahiin-e sitamhaa-e rozgaar
rahn-e ((ishq-o-naa-guziir-e ulfat-e hastii
rahn-e ;gaazah
rahn-e mai
rahn-e su;xan
rahzan-e tamkiin-o-hosh
rang-e ;xaar
rang-e adaa-e gul
rang-e digar
rang-e kaa;ga;z-e aatish-zadah
rang-e laalah-o-gul-o-nasrii;n
rang-e punbah
rang-e shikastah
rang-e tamaashaa
rang-e tamkiin-e gul-o-laalah
ranj-e baalii;n
ranj-e betaabii
ranj-e giraa;n-baarii-e zanjiir
ranj-e naumiidii-e jaaved
ranj-e rah
raq.s-e sharar
raqiib-e sar-o-saamaa;n
rashk-e faarsii
rashk-e ham-:tar;hii-o-dard-e a;sar-e baa;ng-e ;hazii;n
rashk-e savaal-o-javaab
raunaq-e hastii
rauzan-e diivaar-e zindaa;n
ravaanii-e ravish-o-mastii-e adaa
ravish-e ;xaa.s
reshah-e .sad
rezah-e almaas
rezish-e sijdah-e jabiin-e niyaaz
rind-e shaahid-baaz
rindaan-e dar-e mai-kadah
rishtah-e gauhar
rishtah-e har
rishtah-e shiiraazah-e mizhgaa;n
rishtah-e ulfat
rizq-e ham
roz-e abr-o-shab-e maah
roz-e baazaar-e jaa;n-sipaarii
roz-e jazaa
roz-e siyaah
ru;x-e nigaar
ru;x.sat-e bebaakii-o-gustaa;xii
ru;x.sat-e naalah
rusvaa))ii-e andaaz-e isti;gnaa-e ;husn
rusvaa-e dahr
ruu-e aab
ruu-e kaar
ruu-e nigaar
ruu-e sufrah
ruu-e yaar
ruu-kash-e ;xvurshiid-e ((aalam-taab
ruu-kash-e sa:t;h-e char;x-e miinaa))ii
ruu-shinaas-e ;xalq
ruu;h-e nabaatii
ruudaad-e chaman
sa((ii-e aazaadii
sa((ii-e be-;haa.sil
sa:tvat-e qaatil
sa;xtii-kashaan-e ((ishq
saa;gar-e jam
saa;gar-e mai-;xaanah-e nairang
saa;gar-e sarshaar-e dost
saa;hil-e daryaa-e ;xuu;n
saadagii-aamoz-e butaa;n
saadagiihaa-e tamannaa
saakinaan-e ;xi:t:tah-e ;xaak
saakinaan-e kuuchah-e dildaar
saamaa;n-:taraaz-e naazish-e arbaab-e ((ajz
saamaan-e ((aish-o-jaah
saamaan-e .sad-hazaar
saamaan-e naaz-e za;xm-e dil
saamaan-e vujuud
saamaan-e zang
saaqii-e garduu;n
saaqii-e kau;sar
saayah-e diivaar-e yaar
saayah-e shaa;x-e gul
saayah-e taak
saaz-e .sadaa-e aab
saaz-e :taali((-e naa-saaz
saaz-e aahang-e shikaayat
saaz-e anaa-al-ba;hr
saaz-e chaman-:taraazii-e daamaa;n
saaz-e hastii
sabad-e gul
sabaq-e shauq
sabzah-e ;xa:t
saf;hah-e dasht
safar-e ((ishq
sail-e ;xaan-maa;n
sail-e giryah
sailaab-e balaa
sailaab-e giryah
sair-e ((adam
sair-e chiraa;gaa;n
sair-e gul
sair-e gulistaa;n
sang-e aastaa;n
sang-e fasaa;n
sang-e giraa;n
sar-angusht-e ;hinaa))ii
sar-chashmah-e diigar
sar-e daaman
sar-e har
sar-e nashv-o-numaa
sar-e nau
sar-e pur-shor
sar-e rahguzaar
sar-e rahguzar
sar-e rishtah-e salaamat
sar-e rishtah-e vafaa
sar-e saudaa-e inti:zaar
sar-garm-e ;xiraam
sar-garm-e jafaa
sar-garm-e naalah'haa-e sharar-baar
sar-o-barg-e idraak-e ma((nii
sar-panjah-e mizhgaan-e aahuu
sar-taa-sar-e ;xaak
sar;had-e idraak
sargashtah-e ;xumaar-e rusuum-o-quyuud
sarmaayah-e yak-((aalam-o-((aalam
sarv-e chiraa;gaa;n
sarv-e qaamat
sarv-e sabz-e juu))ibaar-e na;gmah
saudaa-e ;gazal-;xvaanii
savaar-e samand-e naaz
sazaa-e kamaal-e su;xan
shaa))ibah-e ;xuubii-e taqdiir
shaa;x-e gul
shaadaab-e rang-o-saaz'haa
shaah-e dii;n-daar
shaah-e sulaimaa;n-jaah
shaahid-e gul
shaahid-e hastii-e ma:tlaq
shaam-e ;hijr
shaam-e firaaq
shaanah-kash-e zulf-e yaar
shaayaan-e dast-o-;xanjar-e qaatil
shab'haa-e ;hijr
shab'haa-e hijraa;n
shab'haa-e taar-e barsh-kaal
shab-e ;gam
shab-e ;hijraa;n
shab-e firaaq
shab-e mah
shab-e mahtaab
shab-e tanhaa))ii
shahiid-e gul-e ;xizaanii-e sham((a
shahiid-e vafaa
shahiidaan-e nigah
shahinshaah-e kavaakib-sipah-o-mihr-((alam
shahpar-e rang
shajar-e bed
shakeb-e ;xaatir-e ((aashiq
shakl-e nihaalii
shakl-e qumrii
sham((-e bazm-e be-;xvudii
sham((-e kushtah
sham((-e maatam-;xaanah
sham((-e siyah-;xaanah-e lail;aa
shar:t-e ustuvaarii
shar;h-e asbaab-e giriftaarii-e ;xaa:tir
shar;h-e hangaamah-e hastii
sharaab-e :tahuur
sharaar-e jastah
sharaar-e sang
sharm-e naa-rasaa))ii
sharm-e rusvaa))ii
sharmindah-e ma((nii
shast-e but-e naavuk-figan
shauq-e ((inaa;n-guse;xtah
shauq-e diidaar
shauq-e fu.zuul-o-jur))at-e rindaanah
shauq-e munfa((il
shauq-e va.sl
shiguftan-e gul'haa-e ((aish
shiishah-e mai
shikaayat'haa-e rangii;n
shikaayat-e ranj-e giraa;n-nishii;n
shikan-e zulf-e ((anbarii;n
shikast-e aarzuu
shikast-e qiimat-e dil
shikeb-o-.sabr-e ahl-e anjuman
shikvah-e .zu((f-e dimaa;g
shikvah-e be-dast-o-paa))ii
shikvah-e bedaad
shikvah-e hijraa;n
shikvah-e jaur
shikvah-sanj-e rashk-e ham-diigar
sho;x-e tund-;xuu
sho;xii-e andeshah
sho;xii-e ta;hriir
shor-e jaulaa;n
shor-e ma;hshar
shor-e pand-e naa.si;h
shor-e saudaa-e ;xa:t:t-o-;xaal
shorish-e baa:tin
shu((aa((-e aaftaab-e .sub;h-e ma;hshar
shu((aa-e mihr
shu((lah-e ((ishq
shu((lah-e aatish
shu((lah-e javvaalah
shuguftan-e gulhaa-e naaz
shumaar-e sub;hah
siilii-e ;xaaraa
siilii-e nadaamat
siilii-e ustaad
siinah-e ((aashiq
siinah-e ahl-e havas
siinah-e bismil
siinah-e pur-;xuu;n
siinah-e shamshiir
sijdah-e but
silk-e ((aafiyat
sipaas-e la;z;zat-e aazaar-e dost
sipand-e bazm-e va.sl-e ;gair
sirishk-e sar
sitaarah-e gauhar-farosh
sitam-o-jor-e naa-;xudaa
sivaa-e ;hasrat-e ;haa.sil
sivaa-e ;hasrat-e ta((miir
sivaa-e ;xuun-e jigar
sivaa-e baadah-e gul-faam-e mushk-buu
sivaa-e is
siyaasat-e darbaa;n
soz-e ;gam
soz-e ;gamhaa-e nihaanii
soz-e jaavidaanii-e sham((a
soz-e nihaa;n
sozish-e dil
su;xan-e garm
sub;hah-e .sad-daanah
sub;hah-e zaahid
suraa;g-e taf-e naalah
surmah-e muft-e na:zar
suruur-e tab-e ;gam
suu-e :zan
suu-e ;gair
suu-e dil
suu-e qiblah
suu-e vaadii-e majnuu;n
suud-e chiraa;g-e kushtah
suvaidaa-e dil-e chashm
ta((liim-e .zab:t
ta((ziyat-e mihr-o-vafaa
ta.savvur-e jaanaa;n
ta;gaafulhaa-e saaqii
ta;gaafulhaa-e tamkii;n-aazmaa
ta;zkirah-e ;gair
taab-e jalvah-e diidaar-e dost
taab-e ranj-e naumiidii
taab-e ru;x-e yaar
taab-e zulf-e pur-shikan
taaliif-e nus;xah'haa-e vafaa
taar-e ashk-e yaas
taar-e bistar
taar-e daaman-o-taar-e na:zar
taar-e nafas
taar-e nigah
taar-e shu((aa((
taar-e zulf
taaraaj-e kaavish-e ;gam-e hijraa;n
taariikii-e zindaan-e ;gam
taazah-vaaridaan-e bisaa:t-e havaa-e dil
tab-e ((ishq
tab-e garmii-e raftaar
tabassumhaa-e pinhaa;n
tahiiyah-e :tuufaa;n
takliif-e pardah-daarii-e za;xm-e jigar
takliif-e sair-e baa;g
takraar-e dost
tal;xii-e kaam-o-dahan
talaafii-e maafaat
tamaashaa))ii-e nairang-e tamannaa
tamaashaa-e ahl-e karam
tamaashaa-e bah
tamaashaa-e nairang-e .suurat
tamannaa-e zabaa;n
tan-e majruu;h-e ((aashiq
tan-e naazuk
tan-e ranjuur
tangii-e chashm-e ;hasuud
tangii-e dil
tangii-e jaa
tapish-e dil
tapish-e shauq
tapish-e shu((lah-e sozaa;n
taqaa.zaa-e jafaa
taqaa.zaa-e nigah
taqliid-e tunuk-:zarfii-e man.suur
taqriib-e safar
tark-e just-juu
tark-e nabard-e ((ishq
tark-e rusuum
tark-e vafaa
tasbii;h-e marjaa;n
tashviish-e marham
taskiin-e i.z:tiraab
te;g-e do-dam
te;g-e nigaah-e yaar
te;g-e nigah
te;g-e sitam
te;g-e tez-e ((uryaa;n
tiir-e niim-kash
tim;saal-e shiirii;n
tiryaakii-e qadiim
tishnagii-e shauq
tishnah-e ;xuu;n
tuhmat-kash-e taskii;n
tundii-e .sahbaa
tundii-e ;xuu
ulfat-e gul
va((dah-e .sabr-aazmaa
va((dah-e dil-daar
va((dah-e sair-e gulistaa;n
va.sf-e aazaadii
va.z((-e i;htiyaa:t
va;hshat-e :tabii((at-e iijaad
va;hshat-e aatish-e dil
va;hshat-e dil
vaa-bastah-e tan
vaa-shud-e gul
vaadii-e pur-;xaar
vabaal-e dosh
vabaal-e takyah-gaah-e himmat-e mardaanah
vadii((at-;xaanah-e bedaad-e kaavish'haa-e mizhgaa;n
vadii((at-e mizhgaan-e yaar
vafaa-e dilbaraa;n
vahm-e ;gair
vahm-e naaz
vaj'h-e pareshaanii-e .sahbaa
vaj'h-e siyah-mastii-e arbaab-e chaman
vaj'h-e tasallii
vajd-e ;zauq
vaqf-e bistar-e sanjaab
vaqf-e kashmakash
vaqt-e mai-parastii
vaqt-e munaajaat
vaqt-e safar
vaqt-e shaam
vaqt-e vidaa((-e bahaar
var:tah-e malaamat
varaq-gardaanii-e nairang-e yak
vi.saal-e yaar
vidaa((-e hosh
vufuur-e ashk
vujuud-e ba;hr
vus((at-e .sa;hraa
vus((at-e mai-;xaanah-e junuu;n
vus((at-e sa((ii-e karam
yaadgaar-e naalah
yaaraan-e nuktah-daa;n
yaqiin-e ijaabat
yuusuf-e ;saanii
za;hmat-e mihr-e dara;xshaa;n
za;xm-e dil
za;xm-e jigar
za;xm-e kaarii
za;xm-e maujah-e daryaa
za;xm-e rashk
za;xm-e rauzan-e dar
za;xm-e sar
za;xm-e sozan
za;xm-e tamannaa
za;xm-e te;g
za;xm-e te;g-e naaz
zaanuu-e fikr-e i;xtiraa((-e jalvah
zabaan-e ahl-e zabaa;n
zabaan-e sipaas
zabaanii-e sham((a
zabuunii-kash-e taa;siir
zahr-e ;gam
zahrah-e abr
zakaat-e ;husn
zamaanah-e javaanii
zanaan-e mi.sr
zanjiir-e rusvaa))ii
zar-e az-dast-raftah
zer-baar-e minnat-e darbaa;n
zer-e lab
zer-e paa
zer-e saayah
ziinat-e jeb-e kafan
zindaanii-e taa;siir-e ulfa:t'haa-e ;xuubaa;n
ziyaarat-gaah-e :tiflaa;n
ziyaarat-gaah-e ;hairaanii
zu((m-e junuu;n
zulf-e mushkii;n
zulf-e siyaah